# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data
0,2210,0:16.056.273,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2211,0:16.056.324,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2212,0:16.056.396,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 5C 07 21 09 71 00 00 00*
0,2213,0:16.072.670,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2214,0:16.072.741,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2215,0:16.072.792,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2216,0:16.072.863,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 60 07 1C 09 71 00 00 00*
0,2217,0:16.089.164,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2218,0:16.089.235,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2219,0:16.089.286,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2220,0:16.089.358,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 63 07 17 09 71 00 00 00*
0,2221,0:16.105.657,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2222,0:16.105.729,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2223,0:16.105.780,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2224,0:16.105.851,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 68 07 12 09 71 00 00 00*
0,2225,0:16.122.150,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2226,0:16.122.221,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2227,0:16.122.272,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2228,0:16.122.343,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 6C 07 0D 09 71 00 00 00*
0,2229,0:16.138.636,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2230,0:16.138.708,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2231,0:16.138.759,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2232,0:16.138.830,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 70 07 07 09 71 00 00 00*
0,2233,0:16.155.237,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2234,0:16.155.309,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2235,0:16.155.360,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2236,0:16.155.431,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 75 07 02 09 6C 00 00 00*
0,2237,0:16.171.601,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2238,0:16.171.673,49.900 us,1 B,,SP,4B,Read Transaction,01*
0,2239,0:16.171.724,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2240,0:16.171.795,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 7A 07 FD 08 6C 00 00 00*
0,2241,0:16.189.688,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2242,0:16.189.759,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,2243,0:16.189.810,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2244,0:16.189.882,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 7F 07 F7 08 71 00 00 00*
0,2245,0:16.206.210,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2246,0:16.206.282,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2247,0:16.206.333,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2248,0:16.206.404,324.700 us,11 B,,SP,4B,Read Transaction,01 30 91 84 07 F2 08 71 00 00 00*
0,2249,0:16.222.704,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2250,0:16.222.776,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2251,0:16.222.827,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2252,0:16.222.898,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 89 07 ED 08 71 00 00 00*
0,2253,0:16.239.173,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2254,0:16.239.244,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2255,0:16.239.295,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2256,0:16.239.367,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 8E 07 E8 08 71 00 00 00*
0,2257,0:16.255.641,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2258,0:16.255.713,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2259,0:16.255.764,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2260,0:16.255.835,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 92 07 E4 08 71 00 00 00*
0,2261,0:16.272.104,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2262,0:16.272.175,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2263,0:16.272.226,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2264,0:16.272.298,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 97 07 DF 08 71 00 00 00*
0,2265,0:16.288.598,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2266,0:16.288.669,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,2267,0:16.288.720,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2268,0:16.288.792,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 9B 07 DB 08 71 00 00 00*
0,2269,0:16.305.093,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2270,0:16.305.164,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2271,0:16.305.215,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2272,0:16.305.287,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 9F 07 D7 08 71 00 00 00*
0,2273,0:16.321.589,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2274,0:16.321.660,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2275,0:16.321.711,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2276,0:16.321.783,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 A3 07 D3 08 71 00 00 00*
0,2277,0:16.338.084,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2278,0:16.338.156,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2279,0:16.338.207,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2280,0:16.338.278,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 A6 07 CF 08 71 00 00 00*
0,2281,0:16.356.265,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2282,0:16.356.337,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2283,0:16.356.388,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2284,0:16.356.459,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 AA 07 CC 08 71 00 00 00*
0,2285,0:16.372.722,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2286,0:16.372.794,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2287,0:16.372.845,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2288,0:16.372.916,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 AD 07 C7 08 71 00 00 00*
0,2289,0:16.389.218,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2290,0:16.389.289,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2291,0:16.389.340,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2292,0:16.389.412,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 B1 07 C4 08 71 00 00 00*
0,2293,0:16.405.719,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2294,0:16.405.791,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,2295,0:16.405.842,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2296,0:16.405.913,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 B5 07 BF 08 71 00 00 00*
0,2297,0:16.422.211,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2298,0:16.422.282,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2299,0:16.422.333,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2300,0:16.422.405,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 BA 07 BA 08 71 00 00 00*
0,2301,0:16.438.707,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2302,0:16.438.779,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2303,0:16.438.830,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2304,0:16.438.901,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 BF 07 B5 08 71 00 00 00*
0,2305,0:16.455.175,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2306,0:16.455.246,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2307,0:16.455.297,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2308,0:16.455.369,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 C4 07 AE 08 71 00 00 00*
0,2309,0:16.471.672,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2310,0:16.471.743,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2311,0:16.471.794,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2312,0:16.471.866,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 CA 07 A8 08 71 00 00 00*
0,2313,0:16.488.167,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2314,0:16.488.238,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2315,0:16.488.289,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2316,0:16.488.361,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 D1 07 A1 08 6C 00 00 00*
0,2317,0:16.504.637,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2318,0:16.504.709,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2319,0:16.504.760,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2320,0:16.504.831,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 D8 07 9A 08 6C 00 00 00*
0,2321,0:16.522.796,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2322,0:16.522.867,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,2323,0:16.522.918,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2324,0:16.522.990,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 DF 07 93 08 6C 00 00 00*
0,2325,0:16.539.293,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2326,0:16.539.364,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2327,0:16.539.415,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2328,0:16.539.487,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 E7 07 8C 08 6C 00 00 00*
0,2329,0:16.555.896,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2330,0:16.555.967,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2331,0:16.556.018,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2332,0:16.556.090,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 EF 07 85 08 6C 00 00 00*
0,2333,0:16.572.272,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2334,0:16.572.344,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2335,0:16.572.395,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2336,0:16.572.466,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 F5 07 7E 08 6C 00 00 00*
0,2337,0:16.588.739,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2338,0:16.588.810,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2339,0:16.588.861,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2340,0:16.588.932,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 FC 07 77 08 6C 00 00 00*
0,2341,0:16.605.236,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2342,0:16.605.308,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2343,0:16.605.359,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2344,0:16.605.430,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 02 08 71 08 71 00 00 00*
0,2345,0:16.621.731,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2346,0:16.621.803,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2347,0:16.621.854,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2348,0:16.621.925,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 07 08 6C 08 71 00 00 00*
0,2349,0:16.638.226,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2350,0:16.638.297,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2351,0:16.638.348,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2352,0:16.638.420,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 0C 08 67 08 71 00 00 00*
0,2353,0:16.654.719,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2354,0:16.654.791,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2355,0:16.654.842,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2356,0:16.654.913,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 10 08 62 08 71 00 00 00*
0,2357,0:16.671.207,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2358,0:16.671.278,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2359,0:16.671.329,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2360,0:16.671.401,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 14 08 5E 08 71 00 00 00*
0,2361,0:16.689.250,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2362,0:16.689.321,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2363,0:16.689.372,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2364,0:16.689.444,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 17 08 5A 08 71 00 00 00*
0,2365,0:16.705.774,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2366,0:16.705.846,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2367,0:16.705.897,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2368,0:16.705.968,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 1A 08 57 08 71 00 00 00*
0,2369,0:16.722.270,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2370,0:16.722.341,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2371,0:16.722.392,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2372,0:16.722.463,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 1D 08 53 08 71 00 00 00*
0,2373,0:16.738.741,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2374,0:16.738.812,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2375,0:16.738.863,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2376,0:16.738.935,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 20 08 4F 08 71 00 00 00*
0,2377,0:16.755.328,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2378,0:16.755.399,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,2379,0:16.755.450,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2380,0:16.755.522,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 23 08 4D 08 71 00 00 00*
0,2381,0:16.771.733,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2382,0:16.771.804,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2383,0:16.771.855,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2384,0:16.771.927,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 25 08 4A 08 71 00 00 00*
0,2385,0:16.788.222,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2386,0:16.788.293,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2387,0:16.788.344,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2388,0:16.788.415,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 27 08 47 08 71 00 00 00*
0,2389,0:16.804.717,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2390,0:16.804.788,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2391,0:16.804.839,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2392,0:16.804.911,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 29 08 45 08 71 00 00 00*
0,2393,0:16.821.209,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2394,0:16.821.280,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2395,0:16.821.331,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2396,0:16.821.403,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 2B 08 42 08 71 00 00 00*
0,2397,0:16.837.699,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2398,0:16.837.770,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2399,0:16.837.821,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2400,0:16.837.893,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 2D 08 3F 08 71 00 00 00*
0,2401,0:16.855.767,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2402,0:16.855.839,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,2403,0:16.855.890,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2404,0:16.855.961,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 2F 08 3D 08 71 00 00 00*
0,2405,0:16.872.270,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2406,0:16.872.341,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2407,0:16.872.392,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2408,0:16.872.464,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 31 08 3A 08 71 00 00 00*
0,2409,0:16.888.718,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2410,0:16.888.789,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2411,0:16.888.840,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2412,0:16.888.912,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 33 08 38 08 71 00 00 00*
0,2413,0:16.905.188,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2414,0:16.905.260,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2415,0:16.905.311,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2416,0:16.905.382,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 35 08 36 08 71 00 00 00*
0,2417,0:16.921.655,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2418,0:16.921.726,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2419,0:16.921.777,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2420,0:16.921.849,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 37 08 34 08 71 00 00 00*
0,2421,0:16.938.249,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2422,0:16.938.321,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,2423,0:16.938.372,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2424,0:16.938.443,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 39 08 31 08 71 00 00 00*
0,2425,0:16.953.764,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2426,0:16.953.836,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2427,0:16.953.887,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2428,0:16.953.958,318.300 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 01 16 00 00 00*
0,2429,0:16.954.795,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2430,0:16.954.866,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2431,0:16.954.918,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2432,0:16.954.989,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 3C 08 2F 08 71 00 00 00*
0,2433,0:16.971.198,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2434,0:16.971.269,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2435,0:16.971.320,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2436,0:16.971.392,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 3E 08 2C 08 71 00 00 00*
0,2437,0:16.987.696,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2438,0:16.987.768,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2439,0:16.987.819,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2440,0:16.987.890,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 41 08 29 08 71 00 00 00*
0,2441,0:17.004.164,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2442,0:17.004.235,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2443,0:17.004.286,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2444,0:17.004.358,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 45 08 25 08 71 00 00 00*
0,2445,0:17.022.229,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2446,0:17.022.300,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2447,0:17.022.351,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2448,0:17.022.423,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 48 08 22 08 71 00 00 00*
0,2449,0:17.038.755,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2450,0:17.038.827,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2451,0:17.038.878,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2452,0:17.038.949,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 4C 08 1F 08 71 00 00 00*
0,2453,0:17.055.249,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2454,0:17.055.320,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2455,0:17.055.371,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2456,0:17.055.443,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 4F 08 1B 08 71 00 00 00*
0,2457,0:17.071.745,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2458,0:17.071.817,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2459,0:17.071.868,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2460,0:17.071.939,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 53 08 18 08 71 00 00 00*
0,2461,0:17.088.240,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2462,0:17.088.312,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2463,0:17.088.363,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2464,0:17.088.434,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 58 08 15 08 71 00 00 00*
0,2465,0:17.104.734,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2466,0:17.104.806,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2467,0:17.104.857,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2468,0:17.104.928,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 5C 08 11 08 71 00 00 00*
0,2469,0:17.121.201,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2470,0:17.121.272,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2471,0:17.121.324,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2472,0:17.121.395,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 60 08 0D 08 71 00 00 00*
0,2473,0:17.137.785,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2474,0:17.137.856,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,2475,0:17.137.907,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2476,0:17.137.979,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 63 08 0A 08 71 00 00 00*
0,2477,0:17.154.189,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2478,0:17.154.260,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2479,0:17.154.312,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2480,0:17.154.383,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 67 08 07 08 71 00 00 00*
0,2481,0:17.170.693,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2482,0:17.170.764,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2483,0:17.170.815,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2484,0:17.170.887,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 6A 08 03 08 71 00 00 00*
0,2485,0:17.188.786,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2486,0:17.188.858,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2487,0:17.188.909,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2488,0:17.188.980,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 6E 08 00 08 71 00 00 00*
0,2489,0:17.205.312,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2490,0:17.205.383,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2491,0:17.205.434,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2492,0:17.205.506,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 71 08 FD 07 71 00 00 00*
0,2493,0:17.221.778,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2494,0:17.221.850,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2495,0:17.221.901,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2496,0:17.221.972,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 74 08 FA 07 71 00 00 00*
0,2497,0:17.238.245,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2498,0:17.238.317,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2499,0:17.238.368,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2500,0:17.238.439,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 77 08 F7 07 71 00 00 00*
0,2501,0:17.254.710,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2502,0:17.254.782,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2503,0:17.254.833,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2504,0:17.254.904,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 7A 08 F5 07 71 00 00 00*
0,2505,0:17.271.177,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2506,0:17.271.249,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2507,0:17.271.300,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,2508,0:17.271.371,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 7C 08 F2 07 71 00 00 00*
0,2509,0:17.287.673,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2510,0:17.287.744,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,2511,0:17.287.795,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,2512,0:17.287.867,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 7E 08 EF 07 71 00 00 00*
